TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,
  0.5814000E+06,  0.1800000E+04,        25,       275,         1,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.3001606E+01,  0.2002064E+01,  0.2002064E+01,  0.2002064E+01,  0.2002064E+01,
  0.5832000E+06,  0.1800000E+04,        25,       276,         1,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.3001591E+01,  0.2002045E+01,  0.2002045E+01,  0.2002045E+01,  0.2002045E+01,
  0.5850000E+06,  0.1800000E+04,        25,       277,         1,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.3001576E+01,  0.2002027E+01,  0.2002027E+01,  0.2002027E+01,  0.2002027E+01,
  0.5868000E+06,  0.1800000E+04,        25,       278,         1,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.3001562E+01,  0.2002008E+01,  0.2002008E+01,  0.2002008E+01,  0.2002008E+01,
  0.5886000E+06,  0.1800000E+04,        25,       279,         1,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.3001547E+01,  0.2001990E+01,  0.2001990E+01,  0.2001990E+01,  0.2001990E+01,
  0.5904000E+06,  0.1800000E+04,        25,       280,         1,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.3001533E+01,  0.2001972E+01,  0.2001972E+01,  0.2001972E+01,  0.2001972E+01,
  0.5922000E+06,  0.1800000E+04,        25,       281,         1,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.3001519E+01,  0.2001955E+01,  0.2001955E+01,  0.2001955E+01,  0.2001955E+01,
  0.5940000E+06,  0.1800000E+04,        25,       282,         1,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.3001505E+01,  0.2001937E+01,  0.2001937E+01,  0.2001937E+01,  0.2001937E+01,
  0.5958000E+06,  0.1800000E+04,        25,       283,         1,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.3001491E+01,  0.2001920E+01,  0.2001920E+01,  0.2001920E+01,  0.2001920E+01,
  0.5976000E+06,  0.1800000E+04,        25,       284,         1,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.3001478E+01,  0.2001903E+01,  0.2001903E+01,  0.2001903E+01,  0.2001903E+01,
  0.5994000E+06,  0.1800000E+04,        25,       285,         1,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.3001465E+01,  0.2001887E+01,  0.2001887E+01,  0.2001887E+01,  0.2001887E+01,
  0.6012000E+06,  0.1800000E+04,        25,       286,         1,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.3001451E+01,  0.2001870E+01,  0.2001870E+01,  0.2001870E+01,  0.2001870E+01,
  0.6030000E+06,  0.1800000E+04,        25,       287,         1,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.3001438E+01,  0.2001854E+01,  0.2001854E+01,  0.2001854E+01,  0.2001854E+01,
  0.6048000E+06,  0.1800000E+04,        25,       288,         1,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.3001426E+01,  0.2001838E+01,  0.2001838E+01,  0.2001838E+01,  0.2001838E+01,
