TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,
  0.2460028E+03,  0.6958008E-02,       246,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1209509E+01,  0.1013712E+01,  0.1013712E+01,  0.5396589E+00,  0.5144798E+00,  0.7025380E+00,
  0.2470028E+03,  0.6958008E-02,       247,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1230313E+01,  0.1007213E+01,  0.1007213E+01,  0.5172642E+00,  0.5094307E+00,  0.7038465E+00,
  0.2480029E+03,  0.6958008E-02,       248,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1222064E+01,  0.1006843E+01,  0.1006843E+01,  0.5155057E+00,  0.5088877E+00,  0.7032271E+00,
  0.2490028E+03,  0.5035400E-03,       249,         6,        25,  0.1575000E+01,  0.1575000E+01,  0.1575000E+01,  0.1575000E+01,  0.1575000E+01,  0.1575000E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1267296E+01,  0.1077936E+01,  0.1077936E+01,  0.9246266E+00,  0.5849379E+00,  0.9249445E+00,
  0.2500029E+03,  0.6958008E-02,       250,         6,        24,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1248581E+01,  0.1095555E+01,  0.1095555E+01,  0.9795181E+00,  0.5964034E+00,  0.9796363E+00,
  0.2510030E+03,  0.6958008E-02,       251,         6,        24,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1217754E+01,  0.1049168E+01,  0.1049168E+01,  0.7123942E+00,  0.5440444E+00,  0.7178593E+00,
  0.2520030E+03,  0.6958008E-02,       252,         6,        24,  0.1574000E+01,  0.1574000E+01,  0.1574000E+01,  0.1574000E+01,  0.1574000E+01,  0.1574000E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1249535E+01,  0.1082204E+01,  0.1082204E+01,  0.9060402E+00,  0.5799782E+00,  0.9060686E+00,
  0.2530030E+03,  0.6958008E-02,       253,         6,        24,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1213300E+01,  0.1043372E+01,  0.1043372E+01,  0.6617238E+00,  0.5344971E+00,  0.7033067E+00,
  0.2540031E+03,  0.6958008E-02,       254,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1201541E+01,  0.1016632E+01,  0.1016632E+01,  0.5362864E+00,  0.5134935E+00,  0.7008968E+00,
  0.2550031E+03,  0.6958008E-02,       255,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.1238714E+01,  0.9996096E+00,  0.9996096E+00,  0.5011026E+00,  0.5010981E+00,  0.7007032E+00,
  0.2560031E+03,  0.6958008E-02,       256,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.1243992E+01,  0.9958468E+00,  0.9958468E+00,  0.5009113E+00,  0.5009082E+00,  0.7006558E+00,
  0.2570028E+03,  0.6683350E-02,       257,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.1237036E+01,  0.9918040E+00,  0.9918040E+00,  0.5007479E+00,  0.5007459E+00,  0.7006067E+00,
  0.2580027E+03,  0.6683350E-02,       258,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1203011E+01,  0.1003394E+01,  0.1003394E+01,  0.5046511E+00,  0.5039775E+00,  0.7005393E+00,
  0.2590027E+03,  0.6683350E-02,       259,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.1208930E+01,  0.9978963E+00,  0.9978963E+00,  0.5005211E+00,  0.5005202E+00,  0.7005170E+00,
  0.2600026E+03,  0.6683350E-02,       260,         6,        24,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1254717E+01,  0.1027947E+01,  0.1027947E+01,  0.6494764E+00,  0.5333786E+00,  0.7092568E+00,
  0.2610026E+03,  0.6683350E-02,       261,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1219223E+01,  0.1004226E+01,  0.1004226E+01,  0.5069358E+00,  0.5054404E+00,  0.7021893E+00,
  0.2620025E+03,  0.6683350E-02,       262,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.1234344E+01,  0.9987094E+00,  0.9987094E+00,  0.5011157E+00,  0.5011111E+00,  0.7007215E+00,
  0.2630024E+03,  0.6683350E-02,       263,         6,        24,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1580000E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1247823E+01,  0.1095429E+01,  0.1095429E+01,  0.9804611E+00,  0.5970661E+00,  0.9806053E+00,
  0.2640024E+03,  0.6683350E-02,       264,         6,        24,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1212382E+01,  0.1047804E+01,  0.1047804E+01,  0.6936183E+00,  0.5399593E+00,  0.7042706E+00,
  0.2650023E+03,  0.6683350E-02,       265,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1208941E+01,  0.1004691E+01,  0.1004691E+01,  0.5084031E+00,  0.5061865E+00,  0.7020485E+00,
  0.2660023E+03,  0.6683350E-02,       266,         6,        24,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1219981E+01,  0.1012739E+01,  0.1012739E+01,  0.5434132E+00,  0.5154941E+00,  0.7051055E+00,
  0.2670022E+03,  0.6683350E-02,       267,         6,        24,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1221758E+01,  0.1056051E+01,  0.1056051E+01,  0.7538067E+00,  0.5514437E+00,  0.7538129E+00,
  0.2680021E+03,  0.6683350E-02,       268,         6,        24,  0.1546000E+01,  0.1546000E+01,  0.1546000E+01,  0.1546000E+01,  0.1546000E+01,  0.1546000E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1224208E+01,  0.1020093E+01,  0.1020093E+01,  0.5780490E+00,  0.5213884E+00,  0.7028768E+00,
  0.2690021E+03,  0.6683350E-02,       269,         6,        24,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1216713E+01,  0.1010477E+01,  0.1010477E+01,  0.5302171E+00,  0.5126558E+00,  0.7011123E+00,
  0.2700020E+03,  0.6683350E-02,       270,         6,        24,  0.1562000E+01,  0.1562000E+01,  0.1562000E+01,  0.1562000E+01,  0.1562000E+01,  0.1562000E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1234628E+01,  0.1059777E+01,  0.1059777E+01,  0.8054837E+00,  0.5615467E+00,  0.8055813E+00,
  0.2710019E+03,  0.6683350E-02,       271,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1218989E+01,  0.1026233E+01,  0.1026233E+01,  0.6115169E+00,  0.5273430E+00,  0.7108139E+00,
  0.2720019E+03,  0.6683350E-02,       272,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1246352E+01,  0.1003213E+01,  0.1003213E+01,  0.5053411E+00,  0.5045555E+00,  0.7022122E+00,
  0.2730018E+03,  0.6683350E-02,       273,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1203103E+01,  0.1018479E+01,  0.1018479E+01,  0.5464866E+00,  0.5158868E+00,  0.7080572E+00,
  0.2740018E+03,  0.6683350E-02,       274,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1224598E+01,  0.1000102E+01,  0.1000102E+01,  0.5026932E+00,  0.5026055E+00,  0.7033092E+00,
  0.2750017E+03,  0.6683350E-02,       275,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.1224984E+01,  0.9961082E+00,  0.9961082E+00,  0.5011752E+00,  0.5011704E+00,  0.7007443E+00,
  0.2760016E+03,  0.6683350E-02,       276,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1216592E+01,  0.1002624E+01,  0.1002624E+01,  0.5036035E+00,  0.5032660E+00,  0.7006783E+00,
  0.2770016E+03,  0.6683350E-02,       277,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1209571E+01,  0.1005772E+01,  0.1005772E+01,  0.5111814E+00,  0.5072809E+00,  0.7018266E+00,
  0.2780015E+03,  0.6683350E-02,       278,         6,        24,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1249233E+01,  0.1012090E+01,  0.1012090E+01,  0.5438619E+00,  0.5154626E+00,  0.7028402E+00,
  0.2790015E+03,  0.6683350E-02,       279,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1198712E+01,  0.1021984E+01,  0.1021984E+01,  0.5102632E+00,  0.5048899E+00,  0.7006354E+00,
  0.2800014E+03,  0.6683350E-02,       280,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.1209473E+01,  0.9995690E+00,  0.9995690E+00,  0.5007750E+00,  0.5007731E+00,  0.7005978E+00,
  0.2810013E+03,  0.6683350E-02,       281,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1200838E+01,  0.1028097E+01,  0.1028097E+01,  0.5475281E+00,  0.5149616E+00,  0.7023487E+00,
  0.2820013E+03,  0.6683350E-02,       282,         6,        24,  0.1556000E+01,  0.1556000E+01,  0.1556000E+01,  0.1556000E+01,  0.1556000E+01,  0.1556000E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1207929E+01,  0.1054059E+01,  0.1054059E+01,  0.7065141E+00,  0.5420589E+00,  0.7090068E+00,
  0.2830012E+03,  0.6683350E-02,       283,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1225519E+01,  0.1002855E+01,  0.1002855E+01,  0.5038736E+00,  0.5034817E+00,  0.7009550E+00,
  0.2840012E+03,  0.6683350E-02,       284,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.1237390E+01,  0.9994553E+00,  0.9994553E+00,  0.5013786E+00,  0.5013652E+00,  0.7016812E+00,
  0.2850011E+03,  0.6683350E-02,       285,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.1234426E+01,  0.9954803E+00,  0.9954803E+00,  0.5008938E+00,  0.5008912E+00,  0.7006572E+00,
  0.2860010E+03,  0.6683350E-02,       286,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1201603E+01,  0.1015213E+01,  0.1015213E+01,  0.5342659E+00,  0.5131189E+00,  0.7029154E+00,
  0.2870010E+03,  0.6683350E-02,       287,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.1227128E+01,  0.9997523E+00,  0.9997523E+00,  0.5014438E+00,  0.5014243E+00,  0.7021163E+00,
  0.2880009E+03,  0.6683350E-02,       288,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.1228776E+01,  0.9956946E+00,  0.9956946E+00,  0.5007625E+00,  0.5007609E+00,  0.7006166E+00,
  0.2890008E+03,  0.6683350E-02,       289,         6,        24,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1216308E+01,  0.1057335E+01,  0.1057335E+01,  0.7697152E+00,  0.5552014E+00,  0.7697649E+00,
  0.2900008E+03,  0.6683350E-02,       290,         6,        24,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1212298E+01,  0.1027044E+01,  0.1027044E+01,  0.5952089E+00,  0.5240702E+00,  0.7068264E+00,
  0.2910007E+03,  0.6683350E-02,       291,         6,        24,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1201663E+01,  0.1019495E+01,  0.1019495E+01,  0.5337901E+00,  0.5125684E+00,  0.7015095E+00,
  0.2920007E+03,  0.6683350E-02,       292,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.1246983E+01,  0.9993847E+00,  0.9993847E+00,  0.5011559E+00,  0.5011511E+00,  0.7007266E+00,
  0.2930006E+03,  0.6683350E-02,       293,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.1245869E+01,  0.9953534E+00,  0.9953534E+00,  0.5009320E+00,  0.5009298E+00,  0.7006740E+00,
  0.2940005E+03,  0.6683350E-02,       294,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.1245273E+01,  0.9918142E+00,  0.9918142E+00,  0.5007983E+00,  0.5007963E+00,  0.7006273E+00,
  0.2950005E+03,  0.6683350E-02,       295,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.1246111E+01,  0.9911906E+00,  0.9911906E+00,  0.5026119E+00,  0.5024806E+00,  0.7043951E+00,
  0.2960004E+03,  0.6683350E-02,       296,         6,        24,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1233106E+01,  0.1077442E+01,  0.1077442E+01,  0.8788421E+00,  0.5744471E+00,  0.8788626E+00,
  0.2970004E+03,  0.6683350E-02,       297,         6,        24,  0.1554000E+01,  0.1554000E+01,  0.1554000E+01,  0.1554000E+01,  0.1554000E+01,  0.1554000E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1239114E+01,  0.1030379E+01,  0.1030379E+01,  0.6457384E+00,  0.5324498E+00,  0.7030313E+00,
  0.2980003E+03,  0.6683350E-02,       298,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1247406E+01,  0.1001585E+01,  0.1001585E+01,  0.5026503E+00,  0.5025284E+00,  0.7015742E+00,
  0.2990002E+03,  0.6683350E-02,       299,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1212330E+01,  0.1000102E+01,  0.1000102E+01,  0.5012372E+00,  0.5012301E+00,  0.7007112E+00,
  0.3000002E+03,  0.6683350E-02,       300,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.1219457E+01,  0.9960734E+00,  0.9960734E+00,  0.5009014E+00,  0.5008993E+00,  0.7006595E+00,
  0.3010001E+03,  0.6683350E-02,       301,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.1214210E+01,  0.9920271E+00,  0.9920271E+00,  0.5007596E+00,  0.5007575E+00,  0.7006147E+00,
  0.3020001E+03,  0.6683350E-02,       302,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.1207889E+01,  0.9879665E+00,  0.9879665E+00,  0.5006320E+00,  0.5006306E+00,  0.7005704E+00,
  0.3030000E+03,  0.6683350E-02,       303,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.1201002E+01,  0.9838929E+00,  0.9838929E+00,  0.5005295E+00,  0.5005285E+00,  0.7005256E+00,
  0.3039999E+03,  0.6683350E-02,       304,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.1193803E+01,  0.9798081E+00,  0.9798081E+00,  0.5004242E+00,  0.5004236E+00,  0.7004777E+00,
  0.3049999E+03,  0.6683350E-02,       305,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.1186457E+01,  0.9757135E+00,  0.9757135E+00,  0.5003281E+00,  0.5003277E+00,  0.7004363E+00,
  0.3059998E+03,  0.6683350E-02,       306,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.1179076E+01,  0.9716106E+00,  0.9716106E+00,  0.5002575E+00,  0.5002572E+00,  0.7003959E+00,
  0.3069997E+03,  0.6683350E-02,       307,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.1171722E+01,  0.9675003E+00,  0.9675003E+00,  0.5001471E+00,  0.5001470E+00,  0.7003524E+00,
